"","rmeans_nexpr","rmeans_texpr","gene"
"217165_x_at",287.042325581395,235.492493023256,"MT1F"
"217166_at",397.364604651163,302.968534883721,"PTMAP1 /// PTMAP1"
"217167_x_at",152.773144186047,121.205239534884,"GK"
"217168_s_at",1513.35755813953,1429.72886046512,"HERPUD1"
"217169_at",222.674244186047,202.20848372093,"IGHA1 /// IGHG1 /// IGHM"
"217170_at",521.133837209302,596.91151627907,"TCRA /// TRAV8-6 /// TRAV8-6"
"217171_at",156.105372093023,143.733358139535,"SMPD1"
"217172_at",74.3000279069767,58.7162186046512,""
"217173_s_at",242.094769767442,205.779230232558,"LDLR"
"217174_s_at",39.4197441860465,40.558823255814,"APC2"
"217175_at",133.288841860465,126.000553488372,""
"217176_s_at",113.552574418605,116.661574418605,"ZFX"
"217177_s_at",866.447906976744,748.715302325581,"PTPRB"
"217178_at",344.075604651163,383.560325581395,"RARG"
"217179_x_at",634.669372093023,595.679930232558,""
"217180_at",932.973348837209,1074.6321627907,""
"217181_at",203.868255813953,187.790044186047,""
"217182_at",850.562697674419,803.355046511628,""
"217183_at",184.284318604651,191.667295348837,"SPC24"
"217184_s_at",163.454046511628,159.706972093023,"LTK"
"217185_s_at",181.05206744186,149.3695,"ZNF259P1 /// ZPR1"
"217186_at",105.35673255814,94.1399139534884,"ZNF259P1"
"217187_at",1011.98965116279,1131.3638372093,"MUC5AC"
"217188_s_at",47.8884186046512,45.8331581395349,"C14orf1"
"217189_s_at",1807.1503255814,1580.04460465116,"SMG7"
"217190_x_at",396.748437209302,322.49943255814,"ESR1"
"217191_x_at",388.979023255814,610.913451162791,"COX6CP1 /// COX6CP1"
"217192_s_at",281.136302325581,237.484848837209,"PRDM1"
"217193_x_at",530.465674418605,579.81823255814,""
"217194_at",62.9996023255814,68.4187581395349,""
"217195_at",314.783409302326,318.7623,"GCNT1P1 /// GCNT1P1"
"217196_s_at",357.385718604651,424.401511627907,"CAMSAP2"
"217197_x_at",842.840418604651,643.189279069767,"N4BP2L1"
"217198_x_at",849.058302325581,599.844953488372,"IGH /// IGHA2 /// IGHD /// IGHG1"
"217199_s_at",377.099727906977,402.730455813953,"STAT2"
"217200_x_at",1010.43009302326,1596.30551162791,"CYB561"
"217201_at",63.1864581395349,54.5660348837209,"RASAL2"
"217202_s_at",833.92626744186,454.367653488372,"GLUL"
"217203_at",73.0058720930233,61.1139,"GLULP4 /// GLULP4"
"217204_at",198.807913953488,232.436246511628,"MTRF1L"
"217205_at",365.101458139535,303.479639534884,"AL590762.11"
"217206_at",254.493020930233,246.655586046512,"CYCSP19 /// RP11-3L10.1"
"217207_s_at",1167.93241860465,1068.36379069767,"BTNL3"
"217208_s_at",561.122255813954,459.685325581395,"DLG1"
"217209_at",132.554093023256,109.917786046512,"CEACAM3"
"217210_at",67.8335465116279,56.2890093023256,"RP1-8B22.1"
"217211_at",243.344558139535,310.070141860465,"ACTBP9 /// ACTBP9"
"217212_s_at",725.962813953488,639.671511627907,"IL9R"
"217213_at",422.797344186047,415.315065116279,"SLC6A2"
"217214_s_at",1124.36234883721,1004.60276744186,"SLC6A2"
"217215_s_at",183.757302325581,168.513065116279,""
"217216_x_at",192.96891627907,190.709776744186,"MLH3"
"217217_at",54.6244790697674,50.2841860465116,"IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31 /// LOC102723407"
"217218_at",929.246093023256,919.111534883721,"WAPAL"
"217219_at",181.210353488372,158.737930232558,"DKFZP434A062"
"217220_at",145.337065116279,133.875604651163,"LOC100287387"
"217221_x_at",93.3030674418605,79.3546720930233,"RBM10"
"217222_at",368.306651162791,322.057372093023,"IGHG1"
"217223_s_at",736.335534883721,647.955906976744,"BCR"
"217224_at",1085.35139534884,1000.77262790698,"OR1E3 /// OR1E3"
"217225_x_at",2113.82702325581,2171.12106976744,"LOC101060373 /// NOMO1 /// NOMO2 /// NOMO3"
"217226_s_at",267.857206976744,252.03606744186,"SFXN3"
"217227_x_at",461.644186046512,485.082813953488,"IGLV1-44"
"217228_s_at",200.338458139535,174.292453488372,"ASB4"
"217229_at",103.031304651163,91.5236651162791,"ASB4"
"217230_at",290.005965116279,208.233444186047,"EZR"
"217231_s_at",73.347688372093,75.6709441860465,"MAST1"
"217232_x_at",5667.74506976744,1656.17723255814,"HBB"
"217233_at",344.711344186047,360.755860465116,"RP3-359N14.1"
"217234_s_at",559.757255813954,581.786744186046,"EZR"
"217235_x_at",1605.00804651163,1371.1813255814,"IGLL5"
"217236_x_at",778.198930232558,764.459869767442,"IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31"
"217237_at",340.434811627907,358.929186046512,"ADAM3B /// ADAM3B"
"217238_s_at",49.6338976744186,32.7879860465116,"ALDOB"
"217239_x_at",149.585860465116,186.607576744186,"LOC101930405"
"217240_at",333.103534883721,321.465093023256,"SIRPB1"
"217242_at",237.901774418605,219.0443,"ZNF154"
"217244_at",1378.10848837209,1272.29772093023,"DNAJA1P4 /// DNAJA1P4"
"217245_at",1755.41046511628,1750.22069767442,"DIAPH2-AS1"
"217246_s_at",125.728823255814,127.99738372093,"DIAPH2"
"217247_at",92.6981,67.8916093023256,"RP4-560B9.4"
"217248_s_at",60.1120906976744,53.6211976744186,"SLC7A8"
"217249_x_at",1656.27218604651,1663.36946511628,"COX7A2P2 /// COX7A2P2"
"217250_s_at",531.245644186047,540.797293023256,"CHD5"
"217251_x_at",154.310493023256,127.546218604651,""
"217252_at",516.921279069767,467.540046511628,""
"217253_at",1589.81223255814,1517.36397674419,"SH3BP2"
"217254_s_at",201.131855813953,224.536720930233,"EPO"
"217255_at",138.534293023256,127.172206976744,""
"217256_x_at",1943.47062790698,1962.87597674419,"RP3-507I15.1"
"217257_at",126.753160465116,133.384613953488,"SH3BP2"
"217258_x_at",272.074009302326,402.650151162791,"IGLV1-44"
"217259_at",202.829976744186,171.739465116279,""
"217260_x_at",187.990186046512,186.668860465116,"LOC102723479"
"217261_at",938.333627906977,881.399906976744,"TTTY2 /// TTTY2B"
"217262_s_at",66.4628395348837,61.5298,"CELSR1"
"217263_x_at",161.356139534884,153.387237209302,"LOC100506403 /// LOC101928269 /// RUNX1"
"217264_s_at",181.61943255814,191.68696744186,"SCNN1A"
"217265_at",54.5932325581395,49.919188372093,"RP1-192P9.1"
"217266_at",1769.44844186047,1601.48155813953,"RPL15"
"217267_s_at",103.921781395349,137.922748837209,"RAB7A"
"217268_at",190.679646744186,189.657620930233,"RAB7A"
"217269_s_at",1299.96546511628,1145.19806976744,"TMPRSS15"
"217270_s_at",264.370923255814,237.160760465116,"DYRK1B"
"217271_at",130.768597674419,124.009151162791,"GS1-124K5.9"
"217272_s_at",664.098123255814,613.727765116279,"SERPINB13"
"217273_at",172.203579069767,158.168841860465,"PRAMEF10"
"217274_x_at",1292.999,1169.88495348837,"MYL4"
"217275_at",213.189793023256,174.149323255814,"TSSK2"
"217276_x_at",88.8521930232558,192.254297674419,"SERHL2"
"217277_at",136.612876744186,149.251820930233,"IGLVIVOR22-1 /// IGLVIVOR22-1"
"217278_x_at",37.4659279069767,33.7388069767442,""
"217279_x_at",305.899813953488,277.930790697674,"MMP14"
"217280_x_at",1315.31902325581,1377.77502325581,"GABRA5"
"217281_x_at",87.1980186046512,81.3222534883721,"IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526"
"217282_at",57.3676651162791,52.6934418604651,"MAN1A2"
"217283_at",355.051441860465,300.392953488372,""
"217284_x_at",389.339860465116,617.39258372093,"SERHL2"
"217285_at",135.360744186047,119.354897674419,"DGCR14 /// TSSK2"
"217286_s_at",631.171581395349,695.868813953488,"NDRG3"
"217287_s_at",903.939372093023,772.308837209302,"TRPC6"
"217288_at",823.802860465116,834.760069767442,""
"217289_s_at",276.485058139535,249.458437209302,"SLC37A4"
"217290_at",84.4930348837209,81.5263813953488,"RP5-1170D6.1"
"217291_at",276.341374418605,221.976953488372,"CEACAM5"
"217292_at",714.381372093023,756.945441860465,"MTMR7"
"217293_at",1374.0788372093,1345.59237209302,""
"217294_s_at",97.0362651162791,105.204893023256,"ENO1"
"217295_at",367.423023255814,362.530441860465,"MUC8"
"217296_at",255.684930232558,247.585690697674,"KIR2DS1"
"217297_s_at",147.05773255814,125.387427906977,"MYO9B"
"217298_at",161.978155813953,223.449686046512,"RPS14"
"217299_s_at",316.275197674419,311.80111627907,"NBN"
"217300_at",948.553325581395,946.292581395349,""
"217301_x_at",1609.31934883721,1805.42086046512,"RBBP4"
"217302_at",517.496720930233,476.082841860465,"OR2F2"
"217303_s_at",32.265176744186,32.7814674418605,"ADRB3"
"217304_at",303.3269,320.234913953488,"SHMT1"
"217305_s_at",838.432558139535,700.236558139535,"ADCY10"
"217306_at",292.300093023256,292.757958139535,"RP1-28C20.1"
"217307_at",294.47338372093,190.317825581395,"ACO2"
"217308_at",234.216018604651,251.416279069767,"OR1F2P"
"217309_s_at",631.261209302326,813.958186046512,"DSCR3"
"217310_s_at",1383.01881395349,1209.67748837209,"FOXJ3"
"217311_at",156.347609302326,133.834202325581,""
"217312_s_at",332.247458139535,366.343625581395,"COL7A1"
"217313_at",447.875362790698,480.053560465116,"AC004692.5"
"217314_at",94.3364069767442,108.178734883721,"CDC37P1 /// CDC37P1"
"217315_s_at",1168.86190697674,948.480976744186,"KLK13"
"217316_at",163.168227906977,149.72258372093,"OR7A10"
"217317_s_at",1146.91246511628,1128.23923255814,"HERC2P2 /// HERC2P9"
"217318_x_at",207.191995348837,169.440751162791,"KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DS1 /// KIR2DS2 /// KIR2DS4"
"217319_x_at",414.991279069767,488.527930232558,"CYP4A11 /// CYP4A22"
"217320_at",77.6317186046512,98.2855488372093,"LOC100293211"
"217321_x_at",169.23476255814,124.97252627907,"ATXN3"
"217322_x_at",239.202874418605,365.558969767442,"RP3-522P13.2"
"217323_at",390.45256744186,384.314441860465,"HLA-DRB6"
"217324_at",752.038697674419,795.615930232558,""
"217325_at",258.335434883721,241.004874418605,"KRT3"
"217326_x_at",29.907863255814,26.3352993023256,"BV03S1J2.2 /// IL23A /// TCRB /// TCRVB /// TRBC2 /// TRBC2 /// TRBJ2-7 /// TRBJ2-7 /// TRBV19"
"217327_at",45.0099209302326,39.7905930232558,"AC104537.2 /// TCEB1P28"
"217328_at",222.691304651163,190.05003255814,""
"217329_x_at",856.270418604651,809.637046511628,"COX7BP1 /// COX7BP1"
"217330_at",1219.97281395349,1043.74625581395,"DISC1"
"217331_at",1025.30225581395,956.852511627907,""
"217332_at",810.658651162791,647.985441860465,"CTAGE11P"
"217333_at",69.6802046511628,62.4698372093023,"KRT18P44 /// KRT18P44"
"217334_at",229.520288372093,192.603048837209,"OR2J3"
"217335_at",1223.33509302326,1087.72651162791,"FLJ11292"
"217336_at",552.83688372093,616.55688372093,"RPS10P2 /// RPS10P2"
"217337_at",62.0698372093023,57.6499441860465,"RP1-101G11.2"
"217338_at",94.006711627907,83.9707418604651,"KRT19P2"
"217339_x_at",202.474527906977,214.457674418605,"CTAG1A /// CTAG1B"
"217340_at",413.622953488372,407.962720930233,"RP3-522P13.1"
"217341_at",819.886209302326,684.919418604651,""
"217342_x_at",956.533139534884,849.017162790698,"FLJ11292"
"217343_at",497.778209302326,394.361790697674,"RP6-149D17.1"
"217344_at",53.086223255814,50.9907395348837,"FDPSP5 /// FDPSP5"
"217345_at",312.53751627907,301.359955813953,"RP11-15P13.1"
"217346_at",241.853095348837,297.48648372093,"PPIAP21 /// PPIAP21"
"217347_at",1107.31490697674,1050.72206976744,"RPL35P8 /// RPL35P8"
"217348_x_at",985.46323255814,818.08088372093,"ARHGEF15"
"217349_s_at",137.629118604651,131.658720930233,"PRICKLE3"
"217350_at",45.0168606976744,44.7561162790698,"KRT19P2 /// MIR492"
"217351_at",65.4032906976744,74.5645279069767,"KRT8P17 /// KRT8P17"
"217352_at",48.1989418604651,61.4239302325581,"GS1-164F24.1"
"217353_at",668.616604651163,729.561488372093,"HNRNPA1P37 /// HNRNPA1P37"
"217354_s_at",233.179827906977,212.595962790698,"HPS1"
"217355_at",531.545348837209,499.641976744186,"RP5-1119A7.11"
"217356_s_at",110.98023255814,168.293718604651,"PGK1"
"217357_at",88.2103953488372,75.8380627906977,"RP11-560G2.2"
"217358_at",357.132976744186,300.388465116279,"DNAJC16"
"217359_s_at",1279.54946511628,988.125511627907,"NCAM1"
"217360_x_at",109.452244186047,128.878897674419,"IGHA1 /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31"
"217361_at",119.80718372093,103.886218604651,"PRKAR1AP /// PRKAR1AP"
"217362_x_at",1820.71111627907,1687.94458139535,"HLA-DRB6"
"217363_x_at",314.135518604651,238.456758139535,"RPL22P22 /// RPL22P22"
"217364_x_at",403.889418604651,392.497604651163,"RP4-581F12.1"
"217365_at",387.269418604651,323.239279069767,"PRAMEF11"
"217366_at",28.5123988372093,25.4722604651163,"CTNNAP1"
"217367_s_at",710.856441860465,682.357511627907,"ZHX3"
"217368_at",641.576827906977,572.972395348837,"ATP5G2P1 /// ATP5G2P1"
"217369_at",199.761844186047,227.277786046512,"IGHG1 /// LOC101930405"
"217370_x_at",395.380255813954,405.222465116279,"FUS"
"217371_s_at",325.198081395349,316.698093023256,"IL15"
"217372_at",313.769672093023,284.895027906977,""
"217373_x_at",166.325993023256,154.84416744186,"MDM2"
"217374_x_at",315.292465116279,251.944906976744,""
"217375_at",1197.12972093023,1106.47906976744,"RP1-272E8.1"
"217376_at",1612.82093023256,1298.90769767442,"LOC100289473"
"217377_x_at",589.112302325581,431.200325581395,"NTRK3"
"217378_x_at",117.833930232558,145.304527906977,"IGKV1OR2-108 /// IGKV1OR2-108"
"217379_at",468.65031627907,595.652181395349,"RP11-209A2.1"
"217380_s_at",203.482969767442,304.743295348837,"ADD3-AS1"
"217381_s_at",150.257434883721,134.5198,"TARP"
"217382_at",76.101611627907,70.6271279069767,"CLIC1P1 /// CLIC1P1"
"217383_at",324.86923255814,250.132172093023,"PGK1"
"217384_x_at",80.2895209302326,74.7086976744186,"LOC100293211"
"217385_at",106.10923255814,92.7997395348837,"RP3-406C18.2"
"217386_at",634.853186046512,569.144162790698,"MRPS11P1 /// MRPS11P1"
"217387_at",213.72788372093,249.680439534884,"CAPN6"
"217388_s_at",133.557246511628,304.527537209302,"KYNU"
"217389_s_at",52.4529302325581,44.6700255813954,"ATF5"
"217390_x_at",858.711162790698,813.219976744186,""
"217391_x_at",135.870023255814,109.6474,""
"217392_at",50.3636,43.5164860465116,"RP3-452M16.1"
"217393_x_at",2765.24313953488,2529.33162790698,"UBE2NL"
"217394_at",312.363846511628,308.427279069767,"TCR-alpha /// TRAV13-1 /// TRAV13-1"
"217395_at",204.526372093023,200.796251162791,"MT4"
"217396_at",548.450930232558,532.381069767442,""
"217397_at",1572.58637209302,1490.872,"TCRA /// TCRA /// TRAV10 /// TRAV10 /// YME1L1"
"217398_x_at",2071.78951162791,2730.13579069767,"GAPDH"
"217399_s_at",57.3583906976744,44.3823279069767,"FOXO3 /// FOXO3B"
"217400_at",22.0070613953488,20.1623453488372,"PCNAP3 /// PCNAP3"
"217401_at",300.498197674419,313.882718604651,"RP1-217P22.2"
"217402_at",43.609723255814,42.6843395348837,"TBCAP2 /// TBCAP2"
"217403_s_at",30.3879697674419,29.9020023255814,"ZNF227"
"217404_s_at",130.916551162791,165.796511627907,"COL2A1"
"217405_x_at",531.053279069767,511.931046511628,"GPLD1"
"217406_at",901.377976744186,793.457860465116,"RP1-149A16.17"
"217407_x_at",306.309753488372,351.056997674419,"PPIL2"
"217408_at",351.762930232558,362.936139534884,"MRPS18B"
"217409_at",68.2574767441861,58.9660325581395,""
"217410_at",353.962255813954,311.888002325581,"AGRN"
"217411_s_at",141.719309302326,145.964520930233,"RREB1"
"217412_at",891.766186046512,786.422302325581,"T-Cell Receptor V-alpha region /// TRAV9-2 /// TRAV9-2"
"217413_s_at",502.023139534884,490.656209302326,"TNXB"
"217414_x_at",755.031327906977,173.902139534884,"HBA1 /// HBA2"
"217415_at",96.1711627906977,104.860227906977,"POLR2A"
"217416_x_at",172.988997674419,219.917455813953,""
"217417_at",461.496186046512,439.829781395349,"MYO5A"
"217418_x_at",1096.13493023256,1010.33853488372,"MS4A1"
"217419_x_at",470.902860465116,505.158976744186,"AGRN"
"217420_s_at",82.5596837209302,75.1112697674419,"POLR2A"
"217421_at",140.876876744186,121.078113953488,"PIWIL2"
"217422_s_at",139.375613953488,160.725209302326,"CD22"
"217423_at",1703.26651162791,1513.97246511628,""
"217424_at",135.932197674419,119.116276744186,""
"217425_at",1127.99172093023,1088.42276744186,"MC2R"
"217426_at",306.876109302326,226.211588372093,""
"217427_s_at",212.53316744186,193.497388372093,"HIRA"
"217428_s_at",206.222223255814,590.53483255814,"COL10A1"
"217429_at",620.374674418605,628.416953488372,""
"217430_x_at",1022.61360465116,982.850697674419,"COL1A1"
"217431_x_at",731.857395348837,658.699697674419,"CYBB"
"217432_s_at",257.57446744186,244.99688372093,"IDS"
"217433_at",146.356841860465,138.789551162791,"TACC1"
"217434_at",950.356627906977,840.656488372093,"MC2R"
"217435_x_at",346.71543255814,295.768002325581,""
"217436_x_at",247.794395348837,424.44356744186,"HLA-J"
"217437_s_at",667.469934883721,331.226495348837,"TACC1"
"217438_at",426.301520930233,381.666674418605,""
"217439_at",207.685123255814,180.996704651163,"LOC101928278"
"217440_at",436.336023255814,424.454660465116,""
"217441_at",1097.2771627907,990.334651162791,"USP33"
"217442_at",308.496558139535,251.03311627907,"CADM3-AS1"
"217443_at",95.6596139534884,70.7005581395349,"LOC101927792"
"217444_at",75.2252627906977,82.1541162790698,"RP5-1184F4.5"
"217445_s_at",100.398906976744,130.606381395349,"GART"
"217446_x_at",926.582139534884,864.020372093023,""
"217447_at",80.0702186046512,62.3504488372093,"MAG"
"217448_s_at",400.704372093023,369.212441860465,"TOX4"
"217449_at",677.588069767442,693.569697674419,""
"217450_at",67.7362953488372,50.0766465116279,"AGFG2"
"217451_at",52.9952348837209,62.6264730232558,"RP11-665C16.8"
"217452_s_at",30.6679376744186,35.8774553488372,"B3GALT2"
"217453_at",650.435581395349,674.532186046512,""
"217454_at",304.103486046512,284.166476744186,"HMGB3P30 /// HMGB3P30"
"217455_s_at",311.152134883721,236.356893023256,"SSTR2"
"217456_x_at",2106.2556744186,1944.01623255814,"HLA-E"
"217457_s_at",1188.03623255814,1228.20565116279,"RAP1GDS1"
"217458_at",889.915674418605,862.186860465116,""
"217459_at",349.121186046512,349.543193023256,""
"217460_at",90.5362441860465,81.5426627906977,"TNP2"
"217461_x_at",153.342844186047,148.683439534884,"BTF3P12 /// BTF3P12"
"217462_at",524.219279069767,463.834976744186,"MYRF"
"217463_s_at",43.3007558139535,36.6081620930233,"MYRF"
"217464_at",180.976930232558,143.305974418605,""
"217465_at",745.24763255814,655.740093023256,"NCKAP1"
"217466_x_at",608.919697674419,701.947697674419,"RPS2 /// SNORA64"
"217467_at",364.192302325581,331.864011627907,"BTF3P13 /// BTF3P13"
"217468_at",217.15921627907,184.183520930233,"CYP2D6"
"217469_at",136.719353488372,108.59613255814,"IGH"
"217470_at",863.934558139535,692.885720930233,""
"217471_at",766.145348837209,691.836930232558,"LOC101928104"
"217472_at",173.654527906977,132.547223255814,""
"217473_x_at",955.917395348837,861.272325581395,"SLC11A1"
"217474_at",917.499786046512,819.742651162791,""
"217475_s_at",29.3142951162791,27.761078372093,"LIMK2"
"217476_at",93.2545511627907,88.9622209302326,"NR1D1 /// THRA"
"217477_at",960.288093023256,1013.2933255814,"PIP5K1B"
"217478_s_at",1631.72302325581,1597.77506976744,"HLA-DMA"
"217479_at",494.30223255814,435.12123255814,""
"217480_x_at",606.443855813954,784.719627906977,"AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2"
"217481_x_at",595.034534883721,550.395902325581,"RP11-680C21.1"
"217482_at",803.413465116279,925.164906976744,""
"217483_at",937.759209302326,959.819930232558,"FOLH1"
