"","TF","Target","mode","references"
"8002","STAT3","IKBKE","Activation","22330135"
"8003","STAT3","IL10","Activation","12817009;18765795"
"8004","STAT3","IL10","Unknown","10903771;15034082;17404037;18403020;19124156"
"8005","STAT3","IL11","Unknown","23224145"
"8006","STAT3","IL1RN","Activation","20032313"
"8007","STAT3","IL2","Activation","18550668"
"8008","STAT3","IL21","Activation","18209077"
"8009","STAT3","IL2RA","Unknown","10068671;11368440;24159173"
"8010","STAT3","IL6","Activation","10391682;18765795;20930550;22547075;22927445"
"8011","STAT3","IL6","Repression","18616672"
"8012","STAT3","IL6","Unknown","22105366;22363173"
"8013","STAT3","IRF1","Activation","8647845"
"8014","STAT3","IRF1","Unknown","10068671"
"8015","STAT3","JAK2","Activation","17151100"
"8016","STAT3","JAK2","Unknown","19783654"
"8017","STAT3","JUNB","Activation","17204573"
"8018","STAT3","KLF11","Activation","18505768"
"8019","STAT3","KRT17","Activation","21796151"
"8020","STAT3","LCAT","Unknown","12032172"
"8021","STAT3","LEP","Activation","18242580;19492417"
"8022","STAT3","LGALS3BP","Repression","18594176"
"8023","STAT3","LTBP1","Repression","22814105"
"8024","STAT3","MCL1","Activation","15184887;15805299;16432172;17880940;19523441"
"8025","STAT3","MCL1","Repression","22313388"
"8026","STAT3","MCL1","Unknown","15469392;16317687;18790750;19595668;20654581;22465052"
"8027","STAT3","MDC1","Unknown","20804538"
"8028","STAT3","MICA","Repression","21257710;23686482"
"8029","STAT3","MMP1","Unknown","16205632;17460772;21410405"
"8030","STAT3","MMP10","Unknown","16205632"
"8031","STAT3","MMP14","Unknown","14673954"
"8032","STAT3","MMP2","Activation","17533737;19284568;20069389"
"8033","STAT3","MMP2","Repression","17533737"
"8034","STAT3","MMP2","Unknown","16540670"
"8035","STAT3","MMP3","Unknown","17460772;23967200"
"8036","STAT3","MMP7","Activation","18411043"
"8037","STAT3","MMP7","Repression","20939893"
"8038","STAT3","MMP9","Repression","20067773"
"8039","STAT3","MUC1","Activation","17151127;19578748;21325207"
"8040","STAT3","MUC4","Activation","18573283"
"8041","STAT3","MUC4","Unknown","15485908"
"8042","STAT3","MUC5B","Unknown","15485908"
"8043","STAT3","MYC","Activation","15184887;17204573;19259613"
"8044","STAT3","MYC","Repression","20067773;22317895"
"8045","STAT3","MYC","Unknown","10464281;15469392;18184402;20654581"
"8046","STAT3","MYD88","Unknown","12244150"
"8047","STAT3","NANOG","Activation","21689689"
"8048","STAT3","NLK","Unknown","15764709"
"8049","STAT3","NME1","Activation","23583378"
"8050","STAT3","NOX1","Unknown","19834108"
"8051","STAT3","NOX4","Unknown","19834108"
"8052","STAT3","NOX5","Activation","22348975"
"8053","STAT3","NR2C2","Unknown","15764709"
"8054","STAT3","OAS1","Repression","18550668"
"8055","STAT3","OPRM1","Activation","15448191"
"8056","STAT3","OSM","Activation","10391682"
"8057","STAT3","PAX3","Repression","19074888"
"8058","STAT3","PGF","Repression","23042533"
"8059","STAT3","PHB","Unknown","17324931"
"8060","STAT3","PIAS3","Activation","14630083"
"8061","STAT3","PIM1","Activation","22273698"
"8062","STAT3","PIM1","Unknown","10068671"
"8063","STAT3","POU2F1","Unknown","23172665"
"8064","STAT3","PPARA","Activation","24242046"
"8065","STAT3","PRDM1","Activation","1702555"
"8066","STAT3","PRDM1","Unknown","12953803"
"8067","STAT3","PROS1","Unknown","16840717"
"8068","STAT3","PSMB5","Activation","24627483"
"8069","STAT3","PTEN","Activation","22055460"
"8070","STAT3","PTGS2","Activation","20145033"
"8071","STAT3","PTGS2","Unknown","21172343"
"8072","STAT3","PTPN13","Activation","24191246"
"8073","STAT3","PTPN6","Repression","14630083;16825495;21792937"
"8074","STAT3","PTPN6","Unknown","15870198"
"8075","STAT3","ROR1","Unknown","20686606"
"8076","STAT3","S100A11","Activation","24376686"
"8077","STAT3","S1PR1","Activation","21102457"
"8078","STAT3","SAA1","Unknown","16236134;23391827"
"8079","STAT3","SALL4","Activation","19151334"
"8080","STAT3","SHH","Activation","22554932"
"8081","STAT3","SOCS1","Activation","14630083;20003295;20357037"
"8082","STAT3","SOCS3","Activation","11788008;15184887;19332118;20357037;22179221"
"8083","STAT3","SOCS3","Unknown","23335796"
"8084","STAT3","STAT1","Activation","22693070"
"8085","STAT3","STK11","Unknown","24913037"
"8086","STAT3","STS","Activation","21331591"
"8087","STAT3","TERT","Activation","20171193;23158658"
"8088","STAT3","TGFB1","Activation","16474852"
"8089","STAT3","TIMP1","Activation","15161657"
"8090","STAT3","TIMP1","Unknown","11918744;15920698"
"8091","STAT3","TNFRSF10B","Repression","19351839"
"8092","STAT3","TP53","Unknown","20043094"
"8093","STAT3","TP63","Activation","18198175"
"8094","STAT3","TRH","Unknown","11134186"
"8095","STAT3","TWIST1","Unknown","17909010"
"8096","STAT3","TWIST1","Activation","23623921"
"8097","STAT3","TWIST1","Unknown","17909010"
"8098","STAT3","TWIST2","Unknown","17909010"
"8099","STAT3","TYK2","Repression","18550668"
"8100","STAT3","UCP2","Repression","21344490"
"8101","STAT3","USP7","Repression","22750444"
"8102","STAT3","VDR","Repression","23424038"
"8103","STAT3","VEGFA","Unknown","23104276"
"8104","STAT3","VEGFA","Activation","11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908"
"8105","STAT3","VEGFA","Repression","17533737;19880237;22313388"
"8106","STAT3","VEGFA","Unknown","12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566"
"8107","STAT3","VEGFB","Unknown","16899623;21731766"
"8108","STAT3","ZFP36","Activation","21606497"
"8109","STAT4","IFNG","Unknown","9558063;9642277"
"8110","STAT4","IL2RA","Unknown","10068671"
"8111","STAT4","IRF1","Unknown","10068671;10358173"
"8112","STAT4","MYC","Activation","10702306"
"8113","STAT4","NOX1","Unknown","19834108"
"8114","STAT4","NOX4","Unknown","19834108"
"8115","STAT4","PIM1","Unknown","10068671"
"8116","STAT4","PRF1","Activation","12372421"
"8117","STAT4","S100A4","Activation","22740693"
"8118","STAT4","SOCS3","Repression","14559241"
"8119","STAT4","TBX21","Unknown","19923468"
"8120","STAT5","BCL6","Repression","23716595"
"8121","STAT5A","BCL2L1","Unknown","11756417"
"8122","STAT5A","BCL6","Repression","16819511"
"8123","STAT5A","CCND1","Unknown","14645506"
"8124","STAT5A","CCND2","Repression","22723377"
"8125","STAT5A","CDKN2B","Repression","22723377"
"8126","STAT5A","CEL","Unknown","9841868"
"8127","STAT5A","CSN2","Unknown","15746097;16832345"
"8128","STAT5A","ESR1","Unknown","11731618"
"8129","STAT5A","HRH1","Unknown","24535227"
"8130","STAT5A","IFNG","Activation","15528362"
"8131","STAT5A","SP1","Unknown","17922009"
"8132","STAT5A","STK11","Unknown","24913037"
"8133","STAT5A","SUMO1","Repression","22723377"
"8134","STAT5B","BCL2L1","Activation","20585448"
"8135","STAT5B","BCL6","Repression","16819511"
"8136","STAT5B","CCND1","Unknown","14645506"
"8137","STAT5B","CEL","Unknown","9841868"
"8138","STAT5B","ESR1","Unknown","11731618"
"8139","STAT5B","ESR2","Unknown","11731618"
"8140","STAT5B","IFNG","Unknown","15528362"
"8141","STAT5B","IGF1","Activation","22419735"
"8142","STAT6","ADRA2B","Unknown","15037199"
"8143","STAT6","ALOX12","Unknown","10657944"
"8144","STAT6","ALOX15","Activation","12517954"
"8145","STAT6","ALOX15","Unknown","10657944"
"8146","STAT6","CCL11","Activation","17541284"
"8147","STAT6","CCL11","Repression","20169197"
"8148","STAT6","CCL11","Unknown","10586089;14660485"
"8149","STAT6","CCL17","Activation","18191727"
"8150","STAT6","CCL26","Activation","11544308;15589317"
"8151","STAT6","CCL26","Unknown","18342537"
"8152","STAT6","CD40","Unknown","11086058"
"8153","STAT6","CISH","Unknown","18342537"
"8154","STAT6","CNR1","Activation","18156315"
"8155","STAT6","COL1A1","Activation","14603527"
"8156","STAT6","COL1A2","Activation","14603527"
"8157","STAT6","CXCL8","Unknown","16004996"
"8158","STAT6","CYP2E1","Activation","20723539"
"8159","STAT6","CYSLTR1","Unknown","16210619"
"8160","STAT6","DUSP1","Unknown","18342537"
"8161","STAT6","EGLN3","Unknown","18342537"
"8162","STAT6","FCER2","Activation","9686563"
"8163","STAT6","FOS","Activation","11922943"
"8164","STAT6","FOS","Unknown","18342537"
"8165","STAT6","FOSB","Unknown","18342537"
"8166","STAT6","HSD3B2","Activation","15632317"
"8167","STAT6","IL13","Unknown","12776189"
"8168","STAT6","IL1R1","Activation","8757327"
"8169","STAT6","IL4","Activation","12082548;16647686;20214667"
"8170","STAT6","IL4","Unknown","12605697;12776189;14993689;19419769;20225206"
"8171","STAT6","IRF4","Unknown","10601358"
"8172","STAT6","ITGA2B","Unknown","20652946"
"8173","STAT6","OPRM1","Unknown","20828825"
"8174","STAT6","ORMDL3","Unknown","23461825"
"8175","STAT6","PTGS2","Activation","17237818"
"8176","STAT6","RHOA","Activation","19857574"
"8177","STAT6","SELE","Repression","9092569"
"8178","STAT6","SELP","Activation","10364072"
"8179","STAT6","SIDT1","Unknown","18342537"
"8180","STAT6","SLC26A4","Activation","24429829"
"8181","STAT6","SOCS1","Unknown","15199062;18342537"
"8182","STAT6","STAT1","Repression","19440213"
"8183","STAT6","TLR4","Repression","16433852"
"8184","SUGP1","IL1B","Activation","9878621"
"8185","SUPT3H","NEDD4L","Activation","8649367"
"8186","SUZ12","HOXA9","Unknown","15225548"
"8187","SUZ12","IGF2","Unknown","23962719"
"8188","SUZ12","SNAI2","Repression","23836662"
"8189","SUZ12","TWIST1","Repression","23836662"
"8190","TAF1","AR","Activation","20181722"
"8191","TAF1","CDKN1A","Activation","17996705"
"8192","TAF1","LRIG2","Unknown","22721266"
"8193","TAF1","SRC","Unknown","14993269"
"8194","TAF1","TBP","Unknown","16858867"
"8195","TAF4","ATF7","Repression","16205117"
"8196","TAF4","CDKN1A","Unknown","17996705"
"8197","TAF5","CDKN1A","Unknown","17996705"
"8198","TAL1","ALDH1A2","Activation","9819382"
"8199","TAL1","ANGPT2","Unknown","22792348"
"8200","TAL1","CD34","Repression","14715640"
"8201","TAL1","EPOR","Unknown","22982397"
"8202","TAL1","ERG","Activation","21536859"
"8203","TAL1","KRT7","Unknown","20140202"
"8204","TAL1","MYB","Activation","22897851"
"8205","TAL1","MYCN","Activation","24334727"
"8206","TAL1","NFKB1","Repression","16778171"
"8207","TAL1","TERT","Unknown","19587703"
"8208","TBC1D22A","ACBD3","Unknown","23572552"
"8209","TBL1X","MYC","Unknown","20493879"
"8210","TBP","APP","Unknown","8015372"
"8211","TBP","BCL2","Repression","11313951"
"8212","TBP","BDKRB1","Unknown","15705059"
"8213","TBP","CCNB1","Unknown","17098936"
"8214","TBP","CDKN1A","Unknown","17996705"
"8215","TBP","CRP","Unknown","18684932"
"8216","TBP","E2F1","Unknown","9400991"
"8217","TBP","FOS","Activation","15767669"
"8218","TBP","FUS","Repression","19841068"
"8219","TBP","IGFBP4","Unknown","11058964"
"8220","TBP","IL6","Repression","9209275"
"8221","TBP","LIN28B","Activation","23494474"
"8222","TBP","MYC","Unknown","7880838;9797456"
"8223","TBP","NF1","Repression","15767669"
"8224","TBP","PPBP","Unknown","7958954"
"8225","TBPL1","NF1","Activation","15767669"
"8226","TBR1","RELN","Unknown","19165920"
"8227","TBX2","CDKN1A","Repression","20624445"
"8228","TBX2","CDKN2A","Repression","15300007;20624445"
"8229","TBX20","FGF10","Unknown","22303449"
"8230","TBX21","CCR4","Repression","14500650"
"8231","TBX21","CHST4","Activation","22446378"
"8232","TBX21","CXCR3","Activation","14500650;21540308"
"8233","TBX21","FUT7","Unknown","17075044"
"8234","TBX21","GATA3","Unknown","17075044"
"8235","TBX21","IFNG","Activation","17541280;19348920;20977921;21540308"
"8236","TBX21","IFNG","Unknown","12938094;16498264;16737784;17705132;19879772;20056084;21507199;22521571;24752800"
"8237","TBX21","IL10","Unknown","21507199"
"8238","TBX21","IL13","Repression","18504404;19348920"
"8239","TBX21","IL4","Repression","17541280;18504404;19348920"
"8240","TBX21","IL4","Unknown","22521571"
"8241","TBX21","NELFCD","Unknown","21930963"
"8242","TBX21","PTGDR2","Repression","14500650"
"8243","TBX21","YY1","Unknown","21272048"
"8244","TBX3","CDKN1A","Repression","20624445"
"8245","TBX3","CDKN2A","Repression","15300007;20624445"
"8246","TBX5","CDKN2A","Activation","20802524"
"8247","TBX5","GJA5","Activation","18451335"
"8248","TBX5","ITGA9","Unknown","23139255"
"8249","TBX5","MYH6","Unknown","15735645"
"8250","TBX5","NPPA","Activation","14573514;18451335"
"8251","TCF12","CDH1","Repression","22130667"
"8252","TCF19","CCNE1","Repression","15051733"
"8253","TCF3","AICDA","Unknown","18203819"
"8254","TCF3","BBC3","Repression","23684607"
"8255","TCF3","BTS1","Unknown","9030974"
"8256","TCF3","CD4","Unknown","17486074"
"8257","TCF3","CDH1","Repression","20053763"
"8258","TCF3","CDK6","Repression","21788410"
"8259","TCF3","CDKN1A","Activation","15856770;23684607"
"8260","TCF3","CDKN1A","Unknown","19125693"
"8261","TCF3","CR2","Activation","11739509"
"8262","TCF3","EXO1","Repression","19698732"
"8263","TCF3","IL5RA","Unknown","19231596"
"8264","TCF3","INS","Unknown","10567574;9665477"
"8265","TCF3","MYC","Activation","22384858"
"8266","TCF3","MYC","Repression","21788410"
"8267","TCF3","POU5F1","Repression","21725619"
"8268","TCF3","RAG1","Unknown","21655267"
"8269","TCF4","ABCB1","Activation","20459685"
"8270","TCF4","BCL2","Unknown","23671559"
"8271","TCF4","BIRC5","Unknown","19131553;19662654;19778454"
"8272","TCF4","CCND1","Activation","20459685"
"8273","TCF4","CCND1","Unknown","19662654;19778454"
"8274","TCF4","CD44","Unknown","16311123"
"8275","TCF4","CLEC4C","Activation","20483924"
"8276","TCF4","CNTNAP2","Activation","22777675"
"8277","TCF4","DEFA5","Unknown","19221600"
"8278","TCF4","DEFA6","Unknown","19221600"
"8279","TCF4","FST","Unknown","24667650"
"8280","TCF4","HECA","Repression","22100912"
"8281","TCF4","JUN","Unknown","19671687"
"8282","TCF4","KLF4","Unknown","18977346"
"8283","TCF4","LGR5","Unknown","21436631"
"8284","TCF4","MITF","Repression","21519923"
"8285","TCF4","MYC","Activation","21533051"
"8286","TCF4","MYC","Unknown","15928669;19561604;19662654;19778454"
"8287","TCF4","NOTUM","Activation","18429952"
"8288","TCF4","NRXN1","Activation","22777675"
"8289","TCF4","PLD1","Activation","20442281"
"8290","TCF4","PTEN","Repression","21132538"
"8291","TCF4","SKP2","Unknown","19174556"
"8292","TCF4","VCAN","Unknown","19269971"
"8293","TCF4","VEGFA","Activation","15940626"
"8294","TCF4","VIM","Activation","12750294"
"8295","TCF4","WNT4","Unknown","21436631"
"8296","TCF7","SNAI2","Unknown","20128911"
"8297","TCF7L2","ABCB1","Unknown","10987283"
"8298","TCF7L2","ACVRL1","Unknown","20803090"
"8299","TCF7L2","BIRC5","Activation","20331626"
"8300","TCF7L2","CTNNB1","Unknown","24317174"
"8301","TCF7L2","GATA3","Unknown","22951069"
"8302","TCF7L2","GLCE","Unknown","15853773;22805760"
"8303","TCF7L2","HECA","Repression","22100912"
"8304","TCF7L2","WWC1","Unknown","24072042"
"8305","TCF7L2","PTGS2","Unknown","11396184"
"8306","TCF7L2","SNAI2","Unknown","20128911"
"8307","TCF7L2","STARD7","Activation","21622533"
"8308","TCF7L2","STAT3","Unknown","18602747"
"8309","TCFL5","CD2","Repression","12923186"
"8310","TEAD1","ATP6V0A2","Activation","15878913"
"8311","TEAD1","MSLN","Activation","17909009"
"8312","TEAD1","NAIP","Unknown","23994529"
"8313","TEAD1","PAX3","Unknown","21687713"
"8314","TEAD1","SRF","Unknown","24344135"
"8315","TEAD4","VEGFA","Repression","22761647"
"8316","TEF","ALB","Activation","8617210"
"8317","TEF","DBP","Unknown","8617210"
"8318","TEF","NPPB","Unknown","15837525"
"8319","TFAP2A","ACHE","Repression","7559515"
"8320","TFAP2A","ADM","Unknown","10848972"
"8321","TFAP2A","ADRA1A","Unknown","10520459"
"8322","TFAP2A","ADRA2B","Unknown","15037199"
"8323","TFAP2A","APP","Unknown","17651731"
"8324","TFAP2A","BACE1","Unknown","15059977"
"8325","TFAP2A","BCL2","Repression","16533807"
"8326","TFAP2A","BRS3","Activation","17355223"
"8327","TFAP2A","CCNB1","Unknown","7739559"
"8328","TFAP2A","CD82","Activation","15580298"
"8329","TFAP2A","CDH1","Activation","17224907"
"8330","TFAP2A","CDH1","Repression","17224907"
"8331","TFAP2A","CDKN1A","Activation","20805990"
"8332","TFAP2A","CDKN1A","Repression","11420667"
"8333","TFAP2A","CDKN1A","Unknown","18955504;21084835"
"8334","TFAP2A","CFTR","Unknown","10652362"
"8335","TFAP2A","CGA","Unknown","10648798"
"8336","TFAP2A","CGB3","Unknown","10648798"
"8337","TFAP2A","COL1A1","Unknown","10775443"
"8338","TFAP2A","CRABP2","Activation","17187826"
"8339","TFAP2A","CRX","Unknown","12408971"
"8340","TFAP2A","CRYAB","Activation","21556774"
"8341","TFAP2A","CSH1","Unknown","10715552"
"8342","TFAP2A","CYP11A1","Unknown","10446912"
"8343","TFAP2A","DBH","Unknown","11146001"
"8344","TFAP2A","DCBLD2","Activation","22468095"
"8345","TFAP2A","DCBLD2","Unknown","20525283"
"8346","TFAP2A","ECM1","Activation","17187826"
"8347","TFAP2A","EGFR","Unknown","8621697"
"8348","TFAP2A","ERBB2","Unknown","10698518;15870067;18218085;22577344"
"8349","TFAP2A","ETS1","Activation","1945412"
"8350","TFAP2A","F2R","Unknown","20805990"
"8351","TFAP2A","FAS","Unknown","7528667"
"8352","TFAP2A","FOXA1","Unknown","22577344"
"8353","TFAP2A","GALNT3","Unknown","10626815"
"8354","TFAP2A","GAST","Unknown","2566164"
"8355","TFAP2A","GPX4","Unknown","10428483"
"8356","TFAP2A","GUSB","Unknown","15526106"
"8357","TFAP2A","HGF","Repression","10860846"
"8358","TFAP2A","HIP1","Unknown","11517213"
"8359","TFAP2A","HMOX1","Unknown","8016102"
"8360","TFAP2A","HOXA4","Repression","8759021"
"8361","TFAP2A","HSD17B1","Repression","9231796"
"8362","TFAP2A","HSD17B1","Unknown","10419022"
"8363","TFAP2A","HTT","Unknown","11483245"
"8364","TFAP2A","IGFBP5","Activation","7559606"
"8365","TFAP2A","IMPDH2","Unknown","7896827"
"8366","TFAP2A","KISS1","Activation","16260418"
"8367","TFAP2A","KIT","Unknown","20805990"
"8368","TFAP2A","KLF12","Repression","10704285"
"8369","TFAP2A","KRT5","Activation","12024040"
"8370","TFAP2A","L1CAM","Unknown","12077189"
"8371","TFAP2A","LNPEP","Activation","15894523"
"8372","TFAP2A","MCAM","Repression","20805990"
